,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14
1104,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.005952413659542799,0.005952412262558937,0.005952414125204086,0.9226186275482178,0.005952415522187948,0.005952432751655579,0.005952414125204086,0.0059524159878492355,0.005952418316155672,0.005952414125204086,0.005952432751655579,0.0059524159878492355,0.005952415522187948,0.005952415522187948
1105,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0064935325644910336,0.006493530236184597,0.006493536755442619,0.9155839681625366,0.0064935339614748955,0.006493540480732918,0.006493533030152321,0.006493540480732918,0.006493537686765194,0.006493539083749056,0.006493535358458757,0.00649354187771678,0.0064935386180877686,0.006493533030152321
1106,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.007142943795770407,0.007142961956560612,0.007142954505980015,0.007142928894609213,0.0071429298259317875,0.007142931222915649,0.0071429843083024025,0.007142938673496246,0.007142926100641489,0.007142946124076843,0.9071417450904846,0.00714294845238328,0.007142939604818821,0.007142944727092981
1107,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.005494570359587669,0.005494558718055487,0.005494567099958658,0.005494578275829554,0.005494568031281233,0.9285706281661987,0.0054945675656199455,0.00549456337466836,0.005494558718055487,0.005494560115039349,0.0054945736192166805,0.005494557321071625,0.005494584795087576,0.005494573153555393
1108,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.011904796585440636,0.011904791928827763,0.011904800310730934,0.011904808692634106,0.011904792860150337,0.011904810555279255,0.01190479751676321,0.01190479751676321,0.8452376127243042,0.011904803104698658,0.011904793791472912,0.011904795654118061,0.011904829181730747,0.011904804036021233
1109,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8839280605316162,0.008928605355322361,0.008928606286644936,0.008928602561354637,0.008928616531193256,0.008928625844419003,0.008928605355322361,0.008928605355322361,0.008928605355322361,0.008928615599870682,0.008928613737225533,0.008928616531193256,0.008928606286644936,0.008928614668548107
1110,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0064935325644910336,0.006493530236184597,0.006493536755442619,0.9155839681625366,0.0064935339614748955,0.006493540480732918,0.006493533030152321,0.006493540480732918,0.006493537686765194,0.006493539083749056,0.006493535358458757,0.00649354187771678,0.0064935386180877686,0.006493533030152321
1111,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.00396827282384038,0.003968270029872656,0.003968271892517805,0.003968273289501667,0.003968273289501667,0.003968274686485529,0.003968271892517805,0.00396827282384038,0.00396827282384038,0.003968274686485529,0.003968279343098402,0.00396827282384038,0.003968285862356424,0.9484123587608337
1112,Can I talk with you in private once questions are over?,0.01785726472735405,0.017857233062386513,0.7678560018539429,0.017857205122709274,0.017857227474451065,0.017857201397418976,0.017857220023870468,0.017857229337096214,0.017857220023870468,0.017857246100902557,0.01785724051296711,0.017857244238257408,0.017857246100902557,0.01785721816122532
1113,Why does it have to be in private? We don't have a ton of time. ,0.017857274040579796,0.017857322469353676,0.01785733364522457,0.017857277765870094,0.017857246100902557,0.017857277765870094,0.017857268452644348,0.017857270315289497,0.017857244238257408,0.01785729080438614,0.017857326194643974,0.7678553462028503,0.017857246100902557,0.017857275903224945
1114,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.00446430966258049,0.004464305937290192,0.0044643087312579155,0.00446430966258049,0.9419639706611633,0.004464313387870789,0.004464307799935341,0.004464305937290192,0.004464307334274054,0.004464312456548214,0.0044643087312579155,0.004464305471628904,0.004464322235435247,0.004464305471628904
1115,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0029762096237391233,0.002976215211674571,0.9613092541694641,0.002976209856569767,0.002976207062602043,0.002976209158077836,0.002976212650537491,0.002976244082674384,0.002976212650537491,0.002976209158077836,0.002976209856569767,0.0029762096237391233,0.0029762096237391233,0.0029762110207229853
1116,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.005494552664458752,0.005494548007845879,0.0054945554584264755,0.005494562443345785,0.005494557786732912,0.005494554527103901,0.005494550336152315,0.9285706877708435,0.005494558718055487,0.005494579207152128,0.005494554061442614,0.00549455126747489,0.005494564771652222,0.005494570359587669
1117,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.8968242406845093,0.007936624810099602,0.007936578243970871,0.00793658196926117,0.007936603389680386,0.00793660618364811,0.00793661829084158,0.007936593145132065,0.007936609908938408,0.007936572656035423,0.00793660618364811,0.007936583831906319,0.007936579175293446,0.007936570793390274
1118,"I'd really prefer just to wait until the brief, if that is ok.",0.011904904618859291,0.011904816143214703,0.01190480962395668,0.01190480962395668,0.01190484594553709,0.011904841288924217,0.01190484594553709,0.01190480962395668,0.01190480962395668,0.011904865503311157,0.011904808692634106,0.8452371954917908,0.011904815211892128,0.01190481148660183
1119,Why does it have to be in private? We don't have a ton of time. ,0.017857272177934647,0.01785731501877308,0.017857331782579422,0.017857275903224945,0.017857244238257408,0.017857275903224945,0.0178572665899992,0.017857268452644348,0.01785724237561226,0.01785728894174099,0.017857324331998825,0.7678554058074951,0.017857244238257408,0.017857274040579796
1120,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005102088674902916,0.005102081689983606,0.005102090071886778,0.005102109629660845,0.005102088209241629,0.005102116614580154,0.0051020849496126175,0.005102097522467375,0.00510209146887064,0.005102086812257767,0.005102092865854502,0.005102085415273905,0.9336727857589722,0.005102090071886778
1121,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.005494570359587669,0.005494558718055487,0.005494567099958658,0.005494578275829554,0.005494568031281233,0.9285706281661987,0.0054945675656199455,0.00549456337466836,0.005494558718055487,0.005494560115039349,0.0054945736192166805,0.005494557321071625,0.005494584795087576,0.005494573153555393
1122,"Hello, sir. Have you eaten yet?",0.01428578607738018,0.01428578607738018,0.01428578607738018,0.01428578607738018,0.01428578607738018,0.01428578607738018,0.014285788871347904,0.014285799115896225,0.01428578607738018,0.014285804703831673,0.01428578607738018,0.01428578607738018,0.01428578607738018,0.8142847418785095
1123,I’d rather not say.,0.023809628561139107,0.023809632286429405,0.023809656500816345,0.023809699341654778,0.023809678852558136,0.023809628561139107,0.02380964905023575,0.023809628561139107,0.6904743313789368,0.023809736594557762,0.023809628561139107,0.023809676989912987,0.023809699341654778,0.023809676989912987
1124,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.00396827282384038,0.003968270029872656,0.003968271892517805,0.003968273289501667,0.003968273289501667,0.003968274686485529,0.003968271892517805,0.00396827282384038,0.00396827282384038,0.003968274686485529,0.003968279343098402,0.00396827282384038,0.003968283999711275,0.9484124779701233
1125,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.007142885588109493,0.0071428921073675156,0.007142878137528896,0.007142881862819195,0.007142883259803057,0.007142884656786919,0.9071425199508667,0.007142880465835333,0.007142879534512758,0.007142882328480482,0.007142884656786919,0.007142882328480482,0.007142884191125631,0.007142876740545034
1126,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.010204220190644264,0.010204164311289787,0.010204236023128033,0.010204168036580086,0.01020415872335434,0.010204160585999489,0.010204160585999489,0.01020420715212822,0.010204168036580086,0.010204164311289787,0.01020417083054781,0.01020415686070919,0.8673456907272339,0.010204178281128407
1127,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.007142884191125631,0.007142896763980389,0.007142876740545034,0.007142880465835333,0.007142881862819195,0.007142883259803057,0.9071425199508667,0.007142879068851471,0.007142878137528896,0.0071428813971579075,0.007142883259803057,0.0071428813971579075,0.007142882794141769,0.0071428753435611725
1128,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.007142943795770407,0.007142961956560612,0.007142954505980015,0.007142928894609213,0.0071429298259317875,0.007142931222915649,0.007143060211092234,0.007142938673496246,0.007142926100641489,0.007142946124076843,0.9071416258811951,0.00714294845238328,0.007142939604818821,0.007142944727092981
