,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
884,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9522573947906494,0.007954816333949566,0.007973294705152512,0.007949316874146461,0.007945278659462929,0.007955679669976234,0.007964282296597958
885,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.011009578593075275,0.011031792499125004,0.011027722619473934,0.011002819053828716,0.010994077660143375,0.011009360663592815,0.933924674987793
886,I don't have any questions right now.,0.03580227121710777,0.7852820754051208,0.03580317273736,0.03578430041670799,0.03574889153242111,0.03575308248400688,0.03582620993256569
887,"No, he is not here. I am taking his place.",0.713986337184906,0.047636453062295914,0.04761926829814911,0.04768434911966324,0.04776514321565628,0.047686830163002014,0.04762163758277893
888,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.010214261710643768,0.010219532996416092,0.010211452841758728,0.01021522469818592,0.01021207869052887,0.010224505327641964,0.9387029409408569
889,I’d rather not say.,0.04761916771531105,0.047626931220293045,0.04765573516488075,0.7141924500465393,0.04766170307993889,0.04762428253889084,0.0476197674870491
890,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.0129992151632905,0.9219510555267334,0.013000496663153172,0.013013016432523727,0.013001786544919014,0.013002606108784676,0.01303181517869234
891,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.008941100910305977,0.008928663097321987,0.9463650584220886,0.00892979372292757,0.00893644243478775,0.00897020474076271,0.008928726427257061
892,Can you explain to me why we are setting up two individual aid stations?,0.020464807748794556,0.020408283919095993,0.020453771576285362,0.02041175775229931,0.877375602722168,0.02047668769955635,0.020409103482961655
893,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.010214258916676044,0.010219503194093704,0.010211450047791004,0.010215220972895622,0.010212075896561146,0.010223266668617725,0.9387041926383972
894,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9339329600334167,0.011011050082743168,0.011010427959263325,0.011003539897501469,0.010994981974363327,0.011031686328351498,0.011015333235263824
895,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.008941100910305977,0.008928663097321987,0.9463645815849304,0.00892979372292757,0.008936443366110325,0.008970705792307854,0.008928726427257061
896,"No, he is not here. I am taking his place.",0.7139942646026611,0.04763644188642502,0.04761926829814911,0.047684285789728165,0.04775738716125488,0.047686729580163956,0.04762163758277893
897,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.011939226649701595,0.011942463926970959,0.011937759816646576,0.011941952630877495,0.011921022087335587,0.9283590316772461,0.011958543211221695
898,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.017862388864159584,0.017857292667031288,0.8927467465400696,0.017877908423542976,0.017857294529676437,0.017941061407327652,0.017857292667031288
899,He is busy today,0.04761924967169762,0.04775727540254593,0.713913083076477,0.04770291969180107,0.04771142452955246,0.04762910306453705,0.04766690731048584
900,"Hello, sir. Have you eaten yet?",0.8284135460853577,0.028571760281920433,0.028571760281920433,0.028588896617293358,0.028707347810268402,0.028571762144565582,0.02857498824596405
901,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.005956714041531086,0.0059550171718001366,0.005963232833892107,0.005956192035228014,0.005957631394267082,0.9642537832260132,0.005957372486591339
902,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.01100957952439785,0.011031970381736755,0.011028358712792397,0.011002819053828716,0.010994077660143375,0.01100936159491539,0.9339238405227661
903,He is busy today,0.04761924967169762,0.0477597713470459,0.7139105796813965,0.04770294949412346,0.047711461782455444,0.04762910678982735,0.047666918486356735
904,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.017868459224700928,0.01787548139691353,0.017869841307401657,0.01790258288383484,0.892690896987915,0.017894921824336052,0.017897848039865494
905,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.017924848943948746,0.8925352096557617,0.017908036708831787,0.01793115958571434,0.017903447151184082,0.017906347289681435,0.017890973016619682
906,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.011939224787056446,0.01194246206432581,0.011937757954001427,0.011941948905587196,0.011921020224690437,0.9283590912818909,0.011958472430706024
907,"No, he is not here. I am taking his place.",0.713988721370697,0.047636449337005615,0.04761926829814911,0.047684334218502045,0.04776279628276825,0.04768678918480873,0.04762163758277893
908,"No, he is not here. I am taking his place.",0.714004635810852,0.047636426985263824,0.04761927202343941,0.047684215009212494,0.04774714261293411,0.047686658799648285,0.04762163385748863
909,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0110095776617527,0.011031849309802055,0.011027971282601357,0.011002818122506142,0.0109940767288208,0.01100935973227024,0.9339243769645691
910,"Hello, sir. Have you eaten yet?",0.8284108638763428,0.028571756556630135,0.028571756556630135,0.028588896617293358,0.028709957376122475,0.028571760281920433,0.028574984520673752
911,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.01193922758102417,0.011942463926970959,0.011937759816646576,0.011941952630877495,0.011921022087335587,0.9283589124679565,0.011958642862737179
912,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.017862388864159584,0.017857292667031288,0.8927532434463501,0.01787790283560753,0.017857294529676437,0.017934566363692284,0.017857292667031288
913,Can I talk with you in private once questions are over?,0.03583819791674614,0.035914089530706406,0.03576323390007019,0.03581281378865242,0.7851617932319641,0.03574302792549133,0.0357668474316597
914,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.008938897401094437,0.9463921189308167,0.008930959738790989,0.008935838006436825,0.008934009820222855,0.008931376039981842,0.00893681775778532
915,"No, he is not here. I am taking his place.",0.7139912247657776,0.047636449337005615,0.04761926829814911,0.04768431931734085,0.04776027053594589,0.04768677428364754,0.04762163758277893
916,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.009532413445413113,0.009538348764181137,0.009535298682749271,0.009536266326904297,0.009561888873577118,0.009547105059027672,0.9427486658096313
917,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.01587977632880211,0.01589279994368553,0.015896907076239586,0.01591327227652073,0.9046233296394348,0.015892215073108673,0.0159017164260149
