,Original Input,Topic 1,Topic 2,Topic 3
776,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315497279167175,0.034058090299367905,0.03439214453101158
777,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9573248624801636,0.021120477467775345,0.021554645150899887
778,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9307522773742676,0.03509274870157242,0.034155018627643585
779,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.03726349025964737,0.039863988757133484,0.9228725433349609
780,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736871853470802,0.92418372631073,0.03844752535223961
781,"No, he is not here. I am taking his place.",0.11295274645090103,0.11253365874290466,0.7745136022567749
782,"I'd really prefer just to wait until the brief, if that is ok.",0.059099920094013214,0.06288967281579971,0.8780104517936707
783,"I'd really prefer just to wait until the brief, if that is ok.",0.059099435806274414,0.0628695860505104,0.8780309557914734
784,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.037368740886449814,0.9241786599159241,0.0384526364505291
785,He is busy today,0.1115046814084053,0.7767737507820129,0.11172162741422653
786,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.030963944271206856,0.9370840787887573,0.03195200487971306
787,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.881273090839386,0.05886802449822426,0.05985889956355095
788,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9570378661155701,0.021451154723763466,0.021510984748601913
789,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.04092692956328392,0.9206061959266663,0.03846684843301773
790,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.02736259251832962,0.030380822718143463,0.9422566294670105
791,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.030971407890319824,0.03309489041566849,0.9359337091445923
792,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.01827208697795868,0.014817066490650177,0.9669108986854553
793,"No, he is not here. I am taking his place.",0.11295343190431595,0.11253403127193451,0.774512529373169
794,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315460920333862,0.034058213233947754,0.03439563512802124
795,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.037263501435518265,0.03987734019756317,0.9228591918945312
796,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8812626600265503,0.05886891856789589,0.05986841768026352
797,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9307547211647034,0.03509024530649185,0.034155022352933884
798,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.027555059641599655,0.9453820586204529,0.027062878012657166
799,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.881271481513977,0.05886787548661232,0.05986062437295914
800,He is busy today,0.1115046888589859,0.7767736315727234,0.11172167211771011
801,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.01904207281768322,0.961694598197937,0.019263258203864098
802,"No, he is not here. I am taking his place.",0.11295927315950394,0.11253738403320312,0.7745033502578735
803,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9573337435722351,0.02112041600048542,0.021545851603150368
804,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.03726350516080856,0.039876166731119156,0.922860324382782
805,I’d rather not say.,0.11197454482316971,0.7763370275497437,0.11168840527534485
806,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736873343586922,0.9241798520088196,0.0384514257311821
807,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.027557386085391045,0.9453797340393066,0.027062881737947464
808,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736872598528862,0.9241808652877808,0.038450341671705246
809,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.029002102091908455,0.02967318333685398,0.9413247108459473
