,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5
1013,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.01692221127450466,0.016791556030511856,0.9320566654205322,0.016970187425613403,0.01725936494767666
1014,He is busy today,0.06734521687030792,0.0687800794839859,0.06769390404224396,0.728853702545166,0.06732703745365143
1015,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.02231382019817829,0.9105014204978943,0.022436516359448433,0.022383488714694977,0.022364703938364983
1016,He is busy today,0.06734529882669449,0.06878859549760818,0.06769406050443649,0.728844940662384,0.06732712686061859
1017,I’d rather not say.,0.06668700277805328,0.0672043114900589,0.731942355632782,0.06749426573514938,0.06667208671569824
1018,I’d rather not say.,0.06668700277805328,0.06720337271690369,0.7319356799125671,0.06750184297561646,0.06667208671569824
1019,"No, he is not here. I am taking his place.",0.7326156497001648,0.06737407296895981,0.0666690319776535,0.06667017191648483,0.06667103618383408
1020,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.01011041458696127,0.010052968747913837,0.010116702876985073,0.01006520539522171,0.959654688835144
1021,Can I talk with you in private once questions are over?,0.051106613129377365,0.05004977434873581,0.050163473933935165,0.7949157357215881,0.053764458745718
1022,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.013410262763500214,0.013393695466220379,0.9463406205177307,0.013419590890407562,0.013435817323625088
1023,He is busy today,0.0673452839255333,0.06878761202096939,0.0676940381526947,0.7288459539413452,0.0673271119594574
1024,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.011194578371942043,0.011154894717037678,0.011220832355320454,0.9550477862358093,0.011381886899471283
1025,He is busy today,0.06734521687030792,0.06877920031547546,0.06769389659166336,0.7288546562194824,0.06732703745365143
1026,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.015993019565939903,0.015456145629286766,0.015610411763191223,0.937415361404419,0.015525096096098423
1027,Can you explain to me why we are setting up two individual aid stations?,0.8850546479225159,0.028718767687678337,0.028707217425107956,0.028872119262814522,0.028647270053625107
1028,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.93803870677948,0.01543199922889471,0.015591195784509182,0.015502440743148327,0.015435662120580673
1029,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.8992689251899719,0.025179654359817505,0.025113053619861603,0.025292636826634407,0.025145739316940308
1030,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.011194582097232342,0.011154896579682827,0.011220837943255901,0.9550434350967407,0.011386217549443245
1031,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.033533431589603424,0.03355054184794426,0.8657629489898682,0.033747509121894836,0.033405546098947525
1032,Can you explain to me why we are setting up two individual aid stations?,0.8850474953651428,0.02871880494058132,0.02870727702975273,0.028879137709736824,0.0286472849547863
1033,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9380449056625366,0.015431993640959263,0.015585065819323063,0.015502400696277618,0.015435656532645226
1034,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.025086350739002228,0.8998275399208069,0.025012396275997162,0.025000227615237236,0.025073526427149773
1035,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.013410275802016258,0.013393696397542953,0.9463404417037964,0.013419589959084988,0.013436008244752884
1036,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9327028393745422,0.016746850684285164,0.016851583495736122,0.016769712790846825,0.016929056495428085
1037,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.02255913056433201,0.02259252406656742,0.02248663268983364,0.9098930358886719,0.02246868424117565
1038,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.8992763757705688,0.025179551914334297,0.02511303313076496,0.02528534270823002,0.02514571323990822
1039,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.01341027021408081,0.013393699191510677,0.9463405013084412,0.013419604860246181,0.013435911387205124
1040,It won't take long.,0.0523306243121624,0.7956356406211853,0.05054539069533348,0.050999224185943604,0.0504891611635685
1041,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.023032333701848984,0.022759610787034035,0.022442402318120003,0.9093935489654541,0.02237212285399437
1042,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.025246277451515198,0.02622486650943756,0.8977846503257751,0.025562817230820656,0.025181403383612633
1043,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.015510405413806438,0.01540466770529747,0.015443151816725731,0.9381741881370544,0.01546755712479353
1044,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9189990758895874,0.020459959283471107,0.020285649225115776,0.02004116401076317,0.020214127376675606
1045,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.289275586605072,0.025000907480716705,0.025130407884716988,0.0253481175750494,0.6352449655532837
1046,"I'd really prefer just to wait until the brief, if that is ok.",0.03340927138924599,0.8664727807044983,0.03335873410105705,0.033418506383895874,0.03334067761898041
1047,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.02255542203783989,0.022593656554818153,0.022486612200737,0.909895658493042,0.02246866002678871
1048,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.025070739910006523,0.025056246668100357,0.025134341791272163,0.025051651522517204,0.8996869921684265
1049,I don't have any questions right now.,0.05093424394726753,0.05033498257398605,0.05044059455394745,0.7979612946510315,0.05032891035079956
1050,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.015484473668038845,0.015477419830858707,0.9380829930305481,0.015492155216634274,0.015462961047887802
1051,I’d rather not say.,0.06668701022863388,0.06720574200153351,0.7319172620773315,0.06751792132854462,0.06667208671569824
