,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12
619,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.010416773147881031,0.8854128122329712,0.010417151264846325,0.010416789911687374,0.010417113080620766,0.010417135432362556,0.010416951030492783,0.010416937991976738,0.010417716577649117,0.010416900739073753,0.010416907258331776,0.010416792705655098
620,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0052084908820688725,0.005208452697843313,0.9427067041397095,0.005208514630794525,0.005208452697843313,0.005208475049585104,0.005208521615713835,0.005208462476730347,0.005208506714552641,0.005208517890423536,0.005208431743085384,0.005208440124988556
621,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.010416965000331402,0.8854146003723145,0.010416840203106403,0.010416824370622635,0.010416933335363865,0.010416828095912933,0.010416796430945396,0.010416769422590733,0.010416879318654537,0.010416935198009014,0.010416832752525806,0.01041677687317133
622,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.00641052657738328,0.00641042971983552,0.006410450208932161,0.006410389672964811,0.006410486530512571,0.006410621572285891,0.006410383153706789,0.006410348694771528,0.9294852018356323,0.006410518661141396,0.006410365458577871,0.006410330068320036
623,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.005555663723498583,0.0055556511506438255,0.005555678624659777,0.0055556767620146275,0.0055556935258209705,0.005555679555982351,0.9388870000839233,0.005555823445320129,0.005555687006562948,0.005555935204029083,0.005555779207497835,0.005555730313062668
624,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.00520849134773016,0.005208452697843313,0.9427065849304199,0.005208514630794525,0.005208452697843313,0.005208475049585104,0.005208645947277546,0.005208462476730347,0.005208506714552641,0.005208517890423536,0.005208431743085384,0.005208440124988556
625,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006410358939319849,0.006410338915884495,0.006410353817045689,0.00641032587736845,0.006410366855561733,0.006410348229110241,0.0064103370532393456,0.006410319823771715,0.0064103808254003525,0.9294862747192383,0.006410331930965185,0.006410321686416864
626,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.009259399026632309,0.00925938505679369,0.009259355254471302,0.009259400889277458,0.009259399026632309,0.8981457352638245,0.0092595424503088,0.009259676560759544,0.009259537793695927,0.009259619750082493,0.009259459562599659,0.009259452112019062
627,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.009259399026632309,0.00925938505679369,0.009259355254471302,0.009259400889277458,0.009259399026632309,0.898145854473114,0.0092595424503088,0.009259660728275776,0.009259537793695927,0.009259587153792381,0.009259458631277084,0.009259452112019062
628,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.010416777804493904,0.010416766628623009,0.010416778735816479,0.010416753590106964,0.010417076759040356,0.010416797362267971,0.010416907258331776,0.010416737757623196,0.01041672844439745,0.010416742414236069,0.010416754521429539,0.8854151368141174
629,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.009259399957954884,0.009259385988116264,0.009259356185793877,0.009259401820600033,0.009259399957954884,0.898145854473114,0.009259543381631374,0.00925966165959835,0.009259538725018501,0.009259580634534359,0.009259459562599659,0.009259453043341637
630,"No, he is not here. I am taking his place.",0.027779405936598778,0.027777893468737602,0.027778588235378265,0.027777893468737602,0.02777836099267006,0.6944401264190674,0.02777807042002678,0.027777893468737602,0.027777984738349915,0.0277779009193182,0.027777893468737602,0.02777797356247902
631,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.003472309559583664,0.0034723514690995216,0.0034723093267530203,0.003472310258075595,0.0034723866265267134,0.003472346579656005,0.0034722983837127686,0.003472312120720744,0.961804211139679,0.003472378943115473,0.0034724553115665913,0.0034723076969385147
632,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.007575898431241512,0.007575920782983303,0.007575827185064554,0.007575969211757183,0.007575880736112595,0.007575870957225561,0.007575864437967539,0.007575818803161383,0.007575851399451494,0.9166653156280518,0.0075759137980639935,0.007575863040983677
633,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.007575898431241512,0.007575920782983303,0.007575827185064554,0.007575969211757183,0.007575880736112595,0.007575870957225561,0.007575864437967539,0.007575818803161383,0.007575851399451494,0.9166653156280518,0.0075759137980639935,0.007575863040983677
634,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0046296794898808,0.00462969159707427,0.9490731954574585,0.004629682283848524,0.004629712551832199,0.0046296813525259495,0.004629695788025856,0.0046297223307192326,0.004629670642316341,0.0046297297812998295,0.004629718605428934,0.0046297963708639145
635,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.006944557651877403,0.0069445278495550156,0.006944558117538691,0.0069445413537323475,0.9236096739768982,0.006944580469280481,0.0069447229616343975,0.006944549735635519,0.006944550666958094,0.006944676395505667,0.00694451667368412,0.006944557651877403
636,I’d rather not say.,0.6944419145584106,0.027777953073382378,0.027777882292866707,0.02777816541492939,0.02777845598757267,0.02777804248034954,0.027778061106801033,0.027777869254350662,0.027777869254350662,0.027777893468737602,0.027777934446930885,0.027777953073382378
637,"No, he is not here. I am taking his place.",0.02777916006743908,0.027777893468737602,0.027778588235378265,0.027777893468737602,0.02777836099267006,0.6944403648376465,0.02777807042002678,0.027777893468737602,0.027777984738349915,0.0277779009193182,0.027777893468737602,0.02777797356247902
638,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.013888916000723839,0.013888916000723839,0.013888956978917122,0.01388896256685257,0.013888934627175331,0.013888955116271973,0.013888945803046227,0.013888928107917309,0.013888929039239883,0.013889018446207047,0.8472215533256531,0.013888943009078503
639,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9083312749862671,0.008333399891853333,0.008333451114594936,0.008333511650562286,0.008333498612046242,0.00833345577120781,0.008333520032465458,0.008333920501172543,0.008333545178174973,0.008333434350788593,0.00833340734243393,0.008333525620400906
640,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.013889022171497345,0.013889003545045853,0.013888969086110592,0.013889707624912262,0.013889006339013577,0.013889032416045666,0.013889162801206112,0.01388915628194809,0.013889141380786896,0.013889170251786709,0.013889147900044918,0.8472194671630859
641,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0034723097924143076,0.0034723514690995216,0.003472309559583664,0.0034723104909062386,0.003472386859357357,0.0034723468124866486,0.003472298616543412,0.003472312353551388,0.9618042707443237,0.0034723791759461164,0.003472445532679558,0.0034723079297691584
642,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0064103081822395325,0.006410303525626659,0.006410337518900633,0.006410364992916584,0.006410345435142517,0.006410322152078152,0.006410351954400539,0.006410543341189623,0.0064103309996426105,0.006410354748368263,0.006410317961126566,0.9294861555099487
643,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.011905309744179249,0.3422115743160248,0.5387375354766846,0.011904980055987835,0.011905285529792309,0.011905038729310036,0.011905062012374401,0.011904975399374962,0.011904940940439701,0.01190528366714716,0.011905056424438953,0.011904974468052387
644,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.009259337559342384,0.009259393438696861,0.009259321726858616,0.009259340353310108,0.009259396232664585,0.009259501472115517,0.009259414859116077,0.8981461524963379,0.009259711019694805,0.00925940740853548,0.009259660728275776,0.009259350597858429
