,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11
804,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.00699322996661067,0.006993209943175316,0.0069933985359966755,0.006993151735514402,0.006993135903030634,0.006993195973336697,0.00699340645223856,0.006993223913013935,0.9300674796104431,0.006993315182626247,0.006993233226239681
805,"I'd really prefer just to wait until the brief, if that is ok.",0.015152642503380775,0.015153164975345135,0.015152931213378906,0.01515245996415615,0.015152684412896633,0.01515166461467743,0.01515166461467743,0.015153512358665466,0.015152054838836193,0.8484744429588318,0.0151527663692832
806,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.011364701204001904,0.8863572478294373,0.0113640446215868,0.011364389210939407,0.011363880708813667,0.011364039964973927,0.01136380061507225,0.01136418990790844,0.011365207843482494,0.011364277452230453,0.011364242993295193
807,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.006060737185180187,0.006061083637177944,0.006060834974050522,0.006060783751308918,0.9393919706344604,0.0060607013292610645,0.006060772109776735,0.0060608661733567715,0.006060744635760784,0.006060675252228975,0.006060798652470112
808,Why does it have to be in private? We don't have a ton of time. ,0.7727129459381104,0.02272816002368927,0.02273045852780342,0.022727834060788155,0.022728145122528076,0.022728560492396355,0.022729722782969475,0.02272866852581501,0.022729048505425453,0.02272786572575569,0.02272859774529934
809,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.008264688774943352,0.008264709264039993,0.008264775387942791,0.008264787495136261,0.008264843374490738,0.008265078067779541,0.00826522521674633,0.008265381678938866,0.008265070617198944,0.008264891803264618,0.9173505306243896
810,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.006993253715336323,0.00699326116591692,0.0069932108744978905,0.006993547081947327,0.006993687245994806,0.006993116345256567,0.006993272807449102,0.930066704750061,0.006993193179368973,0.006993231363594532,0.006993512623012066
811,The plan was to use one large aid station with American medics running it. How is this way better?,0.007576335221529007,0.007575975265353918,0.00757595244795084,0.007575949653983116,0.007575805298984051,0.0075760167092084885,0.007575930096209049,0.0075759561732411385,0.007576042786240578,0.924240231513977,0.007575828582048416
812,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.01010121963918209,0.01010143756866455,0.010102066211402416,0.010101525112986565,0.8989850878715515,0.01010107807815075,0.010101443156599998,0.010101506486535072,0.010101404041051865,0.01010143756866455,0.010101770050823689
813,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.006993230432271957,0.006993210408836603,0.006993352435529232,0.00699315220117569,0.006993136368691921,0.006993196438997984,0.006993403658270836,0.00699322484433651,0.9300675392150879,0.006993315182626247,0.0069932336919009686
814,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01010130625218153,0.010101387277245522,0.010101862251758575,0.0101012596860528,0.010101433843374252,0.010101333260536194,0.8989859223365784,0.01010173000395298,0.010101298801600933,0.010101216845214367,0.010101307183504105
815,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.00699322996661067,0.006993209943175316,0.00699343578889966,0.006993151735514402,0.006993135903030634,0.006993195973336697,0.006993405986577272,0.006993223913013935,0.9300674200057983,0.006993315182626247,0.006993233226239681
816,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.015152893960475922,0.015151651576161385,0.015151940286159515,0.015152099542319775,0.015152547508478165,0.015151767991483212,0.015151808969676495,0.015151872299611568,0.015152141451835632,0.015151719562709332,0.8484795689582825
817,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0037881643511354923,0.003788129659369588,0.0037881170865148306,0.0037880276795476675,0.0037880348972976208,0.003788217669352889,0.0037881177850067616,0.9621184468269348,0.0037884083576500416,0.0037883534096181393,0.0037880106829106808
818,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.007576177828013897,0.007576578296720982,0.007576028350740671,0.007576481439173222,0.007576483301818371,0.007575938943773508,0.007576314732432365,0.9242372512817383,0.00757668586447835,0.007575925439596176,0.007576114032417536
819,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.006060737185180187,0.006061022635549307,0.006060834974050522,0.006060783751308918,0.9393920302391052,0.0060607013292610645,0.006060772109776735,0.0060608661733567715,0.006060744635760784,0.006060675252228975,0.006060798652470112
820,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.01136385090649128,0.011364108882844448,0.0113642867654562,0.011364633217453957,0.011364112608134747,0.011363716796040535,0.011363714933395386,0.011364009231328964,0.8863592147827148,0.01136435940861702,0.011363971047103405
821,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.0113641656935215,0.011363920755684376,0.011365597136318684,0.011363934725522995,0.011363772675395012,0.011364833451807499,0.8863561153411865,0.011364465579390526,0.011364109814167023,0.011365344747900963,0.011363744735717773
822,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.006060737185180187,0.006061023101210594,0.006060834974050522,0.006060783751308918,0.9393920302391052,0.0060607013292610645,0.006060772109776735,0.0060608661733567715,0.006060744635760784,0.006060675252228975,0.006060798652470112
823,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9350597262382507,0.006493847817182541,0.006493841763585806,0.006494056433439255,0.006494373548775911,0.006493832916021347,0.006494475062936544,0.006494218949228525,0.006493861321359873,0.006493738852441311,0.006493985187262297
824,Why does it have to be in private? We don't have a ton of time. ,0.7727141976356506,0.02272815629839897,0.022729232907295227,0.022727832198143005,0.022728141397237778,0.022728556767106056,0.022729715332388878,0.022728662937879562,0.022729044780135155,0.022727863863110542,0.02272859215736389
825,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0069932881742715836,0.0069931489415466785,0.006993263028562069,0.0069933743216097355,0.006993578281253576,0.006993287242949009,0.2329511195421219,0.006993408780544996,0.006993465591222048,0.006993530318140984,0.7041085362434387
826,"I'd really prefer just to wait until the brief, if that is ok.",0.015152642503380775,0.015153164975345135,0.015152931213378906,0.01515245996415615,0.015152684412896633,0.01515166461467743,0.01515166461467743,0.015153484418988228,0.015152054838836193,0.8484745025634766,0.0151527663692832
827,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.005681956186890602,0.005681977141648531,0.005681883078068495,0.005681974347680807,0.005681859795004129,0.005682480055838823,0.005681873299181461,0.00568194268271327,0.005681924521923065,0.94318026304245,0.005681847687810659
828,He is busy today,0.030303139239549637,0.030305050313472748,0.03030695766210556,0.03030335158109665,0.030304457992315292,0.030303139239549637,0.6969591379165649,0.03030439466238022,0.030303139239549637,0.030303478240966797,0.030303746461868286
829,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0037881650496274233,0.003788130125030875,0.0037881177850067616,0.0037880283780395985,0.0037880355957895517,0.00378821836784482,0.003788118017837405,0.9621185064315796,0.0037883298937231302,0.0037883541081100702,0.0037880113814026117
830,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.012987484224140644,0.8701260685920715,0.012987714260816574,0.012987364083528519,0.012987283989787102,0.012987734749913216,0.01298720482736826,0.01298722717911005,0.01298733800649643,0.012987209483981133,0.012987375259399414
831,He is busy today,0.030303139239549637,0.030305050313472748,0.0303071066737175,0.03030335158109665,0.030304457992315292,0.030303139239549637,0.6969589591026306,0.03030439466238022,0.030303139239549637,0.030303478240966797,0.030303746461868286
832,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.01298748329281807,0.8701257109642029,0.012987764552235603,0.012987363152205944,0.012987283058464527,0.012988068163394928,0.012987203896045685,0.012987226247787476,0.01298733800649643,0.012987208552658558,0.01298737432807684
