,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6
754,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.012904495000839233,0.012951289303600788,0.012842311523854733,0.9355626106262207,0.012880874797701836,0.012858410365879536
755,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.020839489996433258,0.020848575979471207,0.02083439752459526,0.8956989049911499,0.02086918242275715,0.020909424871206284
756,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.023898426443338394,0.023839004337787628,0.023810604587197304,0.023813800886273384,0.8807157874107361,0.023922430351376534
757,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.02083914913237095,0.020841751247644424,0.8957974314689636,0.020840220153331757,0.020847070962190628,0.020834345370531082
758,He is busy today,0.05556183308362961,0.05555572733283043,0.055793020874261856,0.05565138906240463,0.05556248128414154,0.7218755483627319
759,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.015158470720052719,0.015170903876423836,0.015203917399048805,0.015347176231443882,0.923906147480011,0.01521338801831007
760,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.009275582619011402,0.9535719752311707,0.009287831373512745,0.009271513670682907,0.00930944923311472,0.009283598512411118
761,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.02099871262907982,0.8956044912338257,0.020896293222904205,0.020833509042859077,0.02083350531756878,0.020833514630794525
762,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852165162563324,0.01852588541805744,0.018583057448267937,0.018551435321569443,0.018542258068919182,0.9072756767272949
763,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.013925978913903236,0.013910776004195213,0.013921042904257774,0.013995859771966934,0.9302892088890076,0.013957182876765728
764,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.012903793714940548,0.012914751656353474,0.4990246891975403,0.01291328202933073,0.44935545325279236,0.01288804691284895
765,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.009275583550333977,0.9535710215568542,0.00928783230483532,0.009271513670682907,0.009310450404882431,0.009283599443733692
766,Why does it have to be in private? We don't have a ton of time. ,0.041720714420080185,0.041746798902750015,0.7900267243385315,0.041985251009464264,0.04222716763615608,0.042293328791856766
767,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.940184473991394,0.011967385187745094,0.011924244463443756,0.011968807317316532,0.012001941911876202,0.01195311825722456
768,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.895013153553009,0.021056048572063446,0.02112239971756935,0.021056102588772774,0.0208414476364851,0.020910872146487236
769,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.018558252602815628,0.018530230969190598,0.9072142243385315,0.018562940880656242,0.018554117530584335,0.018580246716737747
770,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.020946530625224113,0.020947983488440514,0.020861417055130005,0.020848587155342102,0.8953745365142822,0.021020935848355293
771,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.015158470720052719,0.015170901082456112,0.015203908085823059,0.015335366129875183,0.9239180088043213,0.0152133759111166
772,"No, he is not here. I am taking his place.",0.0558500736951828,0.055556003004312515,0.05557810515165329,0.05568622425198555,0.055579252541065216,0.7217503190040588
773,"No, he is not here. I am taking his place.",0.05585482344031334,0.055556006729602814,0.055578116327524185,0.05568628013134003,0.05557926371693611,0.721745491027832
774,"No, he is not here. I am taking his place.",0.05586154758930206,0.055556006729602814,0.05557812377810478,0.0556863434612751,0.05557927116751671,0.7217386960983276
775,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.011164949275553226,0.011135072447359562,0.011128258891403675,0.011177092790603638,0.01115413848310709,0.9442404508590698
776,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9165400862693787,0.01668214425444603,0.016691889613866806,0.01670147106051445,0.016693588346242905,0.016690824180841446
777,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9478590488433838,0.010458054952323437,0.010424607433378696,0.010422027669847012,0.010417448356747627,0.010418795980513096
778,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.0167635940015316,0.9164513945579529,0.01669417880475521,0.016705604270100594,0.01670243591070175,0.016682812944054604
779,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.018533697351813316,0.018596133217215538,0.018526753410696983,0.9070567488670349,0.018749799579381943,0.018536927178502083
780,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852165348827839,0.01852588728070259,0.01858358457684517,0.018551461398601532,0.01854226179420948,0.9072751402854919
781,"No, he is not here. I am taking his place.",0.055866409093141556,0.055556003004312515,0.05557812750339508,0.05568637698888779,0.05557927489280701,0.721733808517456
782,"I'd really prefer just to wait until the brief, if that is ok.",0.02829844318330288,0.027825653553009033,0.860228955745697,0.027851013466715813,0.027998721227049828,0.027797197923064232
783,"I'd really prefer just to wait until the brief, if that is ok.",0.028285712003707886,0.027825647965073586,0.8602417707443237,0.027851004153490067,0.027998685836791992,0.027797196060419083
784,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852165162563324,0.01852588541805744,0.01858394406735897,0.01855144463479519,0.01854225993156433,0.9072748422622681
785,He is busy today,0.05556182190775871,0.05555572733283043,0.055770259350538254,0.055650707334280014,0.055562473833560944,0.7218989729881287
786,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.013930372893810272,0.01393894199281931,0.013949691317975521,0.01395705621689558,0.9302661418914795,0.013957854360342026
787,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.027812955901026726,0.8604880571365356,0.027780681848526,0.02802303619682789,0.027885889634490013,0.028009381145238876
788,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0104353167116642,0.010452299378812313,0.010445596650242805,0.9477980136871338,0.010439593344926834,0.01042921096086502
