,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9
926,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.013891910202801228,0.01389469113200903,0.8888649940490723,0.013889233581721783,0.013889607973396778,0.013894578441977501,0.013890340924263,0.013891339302062988,0.013893303461372852
927,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.007409245707094669,0.007409428246319294,0.007409350946545601,0.007410833612084389,0.007409057579934597,0.9407211542129517,0.007408393081277609,0.007413938641548157,0.00740854674950242
928,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.013893764466047287,0.013890133239328861,0.013890588656067848,0.013889029622077942,0.013891780748963356,0.013893763534724712,0.01389121450483799,0.8888702988624573,0.013889402151107788
929,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.01234806515276432,0.01234874501824379,0.01234650518745184,0.012347286567091942,0.012348778545856476,0.9012160897254944,0.012347864918410778,0.012348152697086334,0.012348495423793793
930,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.009262186475098133,0.009260963648557663,0.009261764585971832,0.009260967373847961,0.009260768070816994,0.009262404404580593,0.9259082078933716,0.00926167145371437,0.009261063300073147
931,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.009262186475098133,0.009260964579880238,0.009261765517294407,0.009260968305170536,0.009260769002139568,0.009262366220355034,0.9259082078933716,0.009261672385036945,0.009261063300073147
932,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.007937443442642689,0.007938189432024956,0.007937850430607796,0.007938919588923454,0.00793740525841713,0.007937915623188019,0.007937850430607796,0.936496913433075,0.007937506772577763
933,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.018521597608923912,0.018519224599003792,0.8518372178077698,0.01851865090429783,0.018526887521147728,0.018519598990678787,0.018519628793001175,0.018518613651394844,0.018518613651394844
934,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.018520532175898552,0.018524013459682465,0.01852579042315483,0.01851964183151722,0.8518089056015015,0.01852191425859928,0.018521366640925407,0.018525784835219383,0.018532060086727142
935,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.007937444373965263,0.00793819036334753,0.00793785136193037,0.007938973605632782,0.007937407121062279,0.007937917485833168,0.00793785136193037,0.9364968538284302,0.007937507703900337
936,He is busy today,0.03704944998025894,0.03704126924276352,0.03704085201025009,0.037037141621112823,0.03705748915672302,0.03704787790775299,0.03703870251774788,0.037037141621112823,0.7036501169204712
937,Why does it have to be in private? We don't have a ton of time. ,0.027791529893875122,0.027785860002040863,0.027783077210187912,0.02778005413711071,0.027796290814876556,0.02778942510485649,0.02779478207230568,0.02777927555143833,0.7776997089385986
938,I don't have any questions right now.,0.02778610773384571,0.027781665325164795,0.02779158018529415,0.02780449576675892,0.027803193777799606,0.02778344787657261,0.777664303779602,0.02777991257607937,0.02780528925359249
939,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.012348064221441746,0.012348655611276627,0.01234650518745184,0.012347286567091942,0.012348785065114498,0.9012162089347839,0.012347869575023651,0.012348152697086334,0.012348494492471218
940,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.012348063290119171,0.012348614633083344,0.01234650332480669,0.012347284704446793,0.012348772957921028,0.9012162089347839,0.012347863055765629,0.012348150834441185,0.012348493561148643
941,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.006174180191010237,0.006174417212605476,0.006173769943416119,0.006174333859235048,0.006175395101308823,0.006174364127218723,0.0061774952337145805,0.00617461372166872,0.9506013989448547
942,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.007937444373965263,0.00793819036334753,0.00793785136193037,0.0079389913007617,0.007937407121062279,0.007937917485833168,0.00793785136193037,0.9364968538284302,0.007937507703900337
943,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.018521597608923912,0.018519222736358643,0.8518386483192444,0.01851865090429783,0.018525419756770134,0.018519597128033638,0.018519626930356026,0.018518613651394844,0.018518613651394844
944,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9110929369926453,0.011113354936242104,0.011113524436950684,0.011113005690276623,0.011111997067928314,0.011114699766039848,0.01111326739192009,0.01111412700265646,0.011113081127405167
945,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.012348621152341366,0.012347348965704441,0.01234916690737009,0.012346692383289337,0.012346574105322361,0.901213526725769,0.012352881021797657,0.012347189709544182,0.012347984127700329
946,"I'd really prefer just to wait until the brief, if that is ok.",0.018523700535297394,0.01851922832429409,0.8518213033676147,0.01852179877460003,0.018518755212426186,0.01851920410990715,0.018518732860684395,0.01852024719119072,0.018537068739533424
947,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0185205340385437,0.018524015322327614,0.01852579414844513,0.018519645556807518,0.8518078923225403,0.01852191798388958,0.018521370366215706,0.01852578856050968,0.018533045426011086
948,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.004630554001778364,0.9629549384117126,0.004630319308489561,0.004630520474165678,0.00463080545887351,0.00463142991065979,0.004630727227777243,0.004630476702004671,0.00463027274236083
949,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.011117604561150074,0.011116241104900837,0.011115984059870243,0.011113017797470093,0.011116157285869122,0.011111989617347717,0.011117019690573215,0.011111353524029255,0.9110805988311768
950,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.018521597608923912,0.018519224599003792,0.8518387079238892,0.01851865090429783,0.018525367602705956,0.018519598990678787,0.018519628793001175,0.018518613651394844,0.018518613651394844
951,"I'd really prefer just to wait until the brief, if that is ok.",0.018523698672652245,0.01851922832429409,0.8518232107162476,0.01852179877460003,0.018518755212426186,0.01851920410990715,0.018518732860684395,0.01852024719119072,0.01853516884148121
952,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.008547578938305378,0.008548172190785408,0.008547643199563026,0.9316147565841675,0.008548041805624962,0.008548670448362827,0.008548174053430557,0.008548721671104431,0.008548254147171974
953,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.018521597608923912,0.018519222736358643,0.8518380522727966,0.01851865090429783,0.018526028841733932,0.018519597128033638,0.018519628793001175,0.018518613651394844,0.018518613651394844
954,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.008548878133296967,0.008548751473426819,0.008552971296012402,0.9316082000732422,0.0085474057123065,0.008548274636268616,0.008548777550458908,0.008549049496650696,0.008547649718821049
955,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.00926213152706623,0.009260362945497036,0.009260425344109535,0.00926171988248825,0.009261008352041245,0.9259088039398193,0.00926261581480503,0.009260561317205429,0.009262356907129288
